"286","27","0","Adventure"
"287","27","0","Adventure"
"298","27","0","Adventure"
"299","27","0","Adventure"
"300","27","0","Adventure"
"303","27","0","Adventure"
"309","27","0","Adventure"
"311","27","0","Adventure"
"312","27","0","Adventure"
"313","27","0","Adventure"
"314","27","0","Adventure"
"315","27","0","Adventure"
"316","27","0","Adventure"
"317","27","0","Adventure"
"319","27","0","Adventure"
"320","27","0","Adventure"
"321","27","0","Adventure"
"322","27","0","Adventure"
"323","27","0","Adventure"
"326","27","0","Adventure"
"328","27","0","Adventure"
"329","27","0","Adventure"
"335","27","0","Adventure"
"336","27","0","Adventure"
"337","27","0","Adventure"
"338","27","0","Adventure"
"339","27","0","Adventure"
"340","27","0","Adventure"
"342","27","0","Adventure"
"343","27","0","Adventure"
"344","27","0","Adventure"
"345","27","0","Adventure"
"347","27","0","Adventure"
"349","27","0","Adventure"
"350","27","0","Adventure"
"351","27","0","Adventure"
"352","27","0","Adventure"
"355","27","0","Adventure"
"358","27","0","Adventure"
"363","27","0","Adventure"
"365","27","0","Adventure"
"366","27","0","Adventure"
"368","27","0","Adventure"
"369","27","0","Adventure"
"370","27","0","Adventure"
"373","27","0","Adventure"
"374","27","0","Adventure"
"378","27","0","Adventure"
"379","27","0","Adventure"
"383","27","0","Adventure"
"390","27","0","Adventure"
"391","27","0","Adventure"
"396","27","0","Adventure"
"398","27","0","Adventure"
"399","27","0","Adventure"
"406","27","0","Adventure"
"410","27","0","Adventure"
"415","27","0","Adventure"
"416","27","0","Adventure"
"418","27","0","Adventure"
"420","27","0","Adventure"
"423","27","0","Adventure"
"424","27","0","Adventure"
"426","27","0","Adventure"
"427","27","0","Adventure"
"429","27","0","Adventure"
"432","27","0","Adventure"
"433","27","0","Adventure"
"434","27","0","Adventure"
"435","27","0","Adventure"
"436","27","0","Adventure"
"437","27","0","Adventure"
"440","27","0","Adventure"
"441","27","0","Adventure"
"442","27","0","Adventure"
"443","27","0","Adventure"
"444","27","0","Adventure"
"446","27","0","Adventure"
"447","27","0","Adventure"
"451","27","0","Adventure"
"456","27","0","Adventure"
"458","27","0","Adventure"
"467","27","0","Adventure"
"468","27","0","Adventure"
"469","27","0","Adventure"
"474","27","0","Adventure"
"478","27","0","Adventure"
"482","27","0","Adventure"
"494","27","0","Adventure"
"495","27","0","Adventure"
"501","27","0","Adventure"
"509","27","0","Adventure"
"510","27","0","Adventure"
"514","27","0","Adventure"
"521","27","0","Adventure"
"15","36","0","Animation"
"16","36","0","Animation"
"17","36","0","Animation"
"18","36","0","Animation"
"19","36","0","Animation"
"20","36","0","Animation"
"21","36","0","Animation"
"22","36","0","Animation"
"23","36","0","Animation"
"24","36","0","Animation"
"25","36","0","Animation"
"26","36","0","Animation"
"27","36","0","Animation"
"28","36","0","Animation"
"29","36","0","Animation"
"30","36","0","Animation"
"31","36","0","Animation"
"32","36","0","Animation"
"33","36","0","Animation"
"34","36","0","Animation"
"35","36","0","Animation"
"41","36","0","Animation"
"42","36","0","Animation"
"43","36","0","Animation"
"46","36","0","Animation"
"48","36","0","Animation"
"51","36","0","Animation"
"52","36","0","Animation"
"53","36","0","Animation"
"55","36","0","Animation"
"56","36","0","Animation"
"58","36","0","Animation"
"59","36","0","Animation"
"90","36","0","Animation"
"91","36","0","Animation"
"95","36","0","Animation"
"107","36","0","Animation"
"109","36","0","Animation"
"111","36","0","Animation"
"116","36","0","Animation"
"123","36","0","Animation"
"124","36","0","Animation"
"127","36","0","Animation"
"129","36","0","Animation"
"130","36","0","Animation"
"142","36","0","Animation"
"153","36","0","Animation"
"163","36","0","Animation"
"175","36","0","Animation"
"194","36","0","Animation"
"200","36","0","Animation"
"203","36","0","Animation"
"206","36","0","Animation"
"207","36","0","Animation"
"213","36","0","Animation"
"216","36","0","Animation"
"220","36","0","Animation"
"221","36","0","Animation"
"222","36","0","Animation"
"223","36","0","Animation"
"237","36","0","Animation"
"241","36","0","Animation"
"255","36","0","Animation"
"258","36","0","Animation"
"264","36","0","Animation"
"277","36","0","Animation"
"299","36","0","Animation"
"303","36","0","Animation"
"304","36","0","Animation"
"327","36","0","Animation"
"330","36","0","Animation"
"361","36","0","Animation"
"367","36","0","Animation"
"373","36","0","Animation"
"376","36","0","Animation"
"389","36","0","Animation"
"394","36","0","Animation"
"395","36","0","Animation"
"397","36","0","Animation"
"410","36","0","Animation"
"411","36","0","Animation"
"428","36","0","Animation"
"429","36","0","Animation"
"438","36","0","Animation"
"458","36","0","Animation"
"468","36","0","Animation"
"469","36","0","Animation"
"475","36","0","Animation"
"484","36","0","Animation"
"486","36","0","Animation"
"493","36","0","Animation"
"505","36","0","Animation"
"509","36","0","Animation"
"514","36","0","Animation"
"16","33","0","Comedy"
"21","33","0","Comedy"
"22","33","0","Comedy"
"33","33","0","Comedy"
"44","33","0","Comedy"
"46","33","0","Comedy"
"50","33","0","Comedy"
"51","33","0","Comedy"
"52","33","0","Comedy"
"59","33","0","Comedy"
"71","33","0","Comedy"
"72","33","0","Comedy"
"74","33","0","Comedy"
"79","33","0","Comedy"
"80","33","0","Comedy"
"86","33","0","Comedy"
